shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag,MyUnknownColumn,lead_time_days,delay_flag,cost_per_unit,anomaly_flag
SHP2047,DR-4339,Hurricane,8221,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21800,21780,21750,DALLAS,Region VI,5/20/2020,5/25/2020,Truck,Powergrid supply,382,8319960,1,1,,5,1,382,0
SHP2048,DR-4339,Hurricane,9221,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21600,21580,21550,ATLANTA,Region IV,5/21/2020,5/23/2020,Truck,Powergrid supply,207,4467060,1,1,,2,1,207,0
SHP2049,DR-4339,Hurricane,1222,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,21900,21880,21870,ATLANTA,Region IV,5/21/2020,5/24/2020,Truck,Blueriver logistics,384,8401920,1,1,,3,1,384,0
SHP2050,DR-4339,Hurricane,2222,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24100,24050,24000,ATLANTA,Region IV,5/22/2020,5/24/2020,Truck,Blueriver logistics,200,4810000,1,1,,2,1,200,0
SHP2051,DR-4339,Hurricane,3222,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21500,21480,21460,DALLAS,Region VI,5/22/2020,5/27/2020,Truck,Safecover inc,432,9279360,1,1,,5,1,432,0
SHP2052,DR-4339,Hurricane,4222,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10550,10530,10520,DALLAS,Region VI,5/23/2020,5/28/2020,Truck,Powergrid supply,2140,22534200,1,1,,5,1,2140,0
SHP2053,DR-4339,Hurricane,5222,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22500,22500,22480,ATLANTA,Region IV,5/23/2020,5/26/2020,Truck,Comfortco,805,18112500,1,1,,3,1,805,0
SHP2054,DR-4339,Hurricane,6222,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21300,21280,21260,ATLANTA,Region IV,5/24/2020,5/27/2020,Truck,Careplus supply,156,3319680,1,1,,3,1,156,0
SHP2055,DR-4339,Hurricane,7222,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23400,23400,23380,DALLAS,Region VI,5/24/2020,5/27/2020,Truck,Medrelief inc,16.7,390780,1,1,,3,1,16.7,0
SHP2056,DR-4339,Hurricane,8222,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,21900,21880,21850,DALLAS,Region VI,5/25/2020,5/29/2020,Truck,Powergrid supply,384,8401920,1,1,,4,1,384,0
SHP2057,DR-4339,Hurricane,9222,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21700,21680,21650,ATLANTA,Region IV,5/25/2020,5/28/2020,Truck,Powergrid supply,208,4509440,1,1,,3,1,208,0
SHP2058,DR-4339,Hurricane,1223,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22000,21980,21970,ATLANTA,Region IV,5/26/2020,5/28/2020,Truck,Blueriver logistics,386,8484280,1,1,,2,1,386,0
SHP2059,DR-4339,Hurricane,2223,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24200,24150,24100,ATLANTA,Region IV,5/26/2020,5/29/2020,Truck,Blueriver logistics,201,4854150,1,1,,3,1,201,0
SHP2060,DR-4339,Hurricane,3223,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21600,21580,21560,DALLAS,Region VI,5/27/2020,5/31/2020,Truck,Safecover inc,434,9365720,1,1,,4,1,434,0
SHP2061,DR-4339,Hurricane,4223,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10600,10580,10570,DALLAS,Region VI,5/27/2020,6/2/2020,Truck,Powergrid supply,2150,22747000,1,1,,6,1,2150,0
SHP2062,DR-4339,Hurricane,5223,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22600,22600,22580,ATLANTA,Region IV,5/28/2020,5/30/2020,Truck,Comfortco,810,18306000,1,1,,2,1,810,0
SHP2063,DR-4339,Hurricane,6223,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21400,21380,21360,ATLANTA,Region IV,5/28/2020,6/1/2020,Truck,Careplus supply,157,3356660,1,1,,4,1,157,0
SHP2064,DR-4339,Hurricane,7223,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23500,23500,23480,DALLAS,Region VI,5/29/2020,5/31/2020,Truck,Medrelief inc,16.8,394800,1,1,,2,1,16.8,0
SHP2065,DR-4339,Hurricane,8223,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22000,21980,21950,DALLAS,Region VI,5/29/2020,6/3/2020,Truck,Powergrid supply,386,8484280,1,1,,5,1,386,0
SHP2066,DR-4339,Hurricane,9223,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21800,21780,21750,ATLANTA,Region IV,5/30/2020,6/1/2020,Truck,Powergrid supply,209,4552020,1,1,,2,1,209,0
SHP2067,DR-4339,Hurricane,1224,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22100,22080,22070,ATLANTA,Region IV,5/30/2020,6/2/2020,Truck,Blueriver logistics,388,8567040,1,1,,3,1,388,0
SHP2068,DR-4339,Hurricane,2224,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24300,24250,24200,ATLANTA,Region IV,5/31/2020,6/2/2020,Truck,Blueriver logistics,202,4898500,1,1,,2,1,202,0
SHP2069,DR-4339,Hurricane,3224,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21700,21680,21660,DALLAS,Region VI,5/31/2020,6/5/2020,Truck,Safecover inc,436,9452480,1,1,,5,1,436,0
SHP2070,DR-4339,Hurricane,4224,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10650,10630,10620,DALLAS,Region VI,6/1/2020,6/6/2020,Truck,Powergrid supply,2160,22960800,1,1,,5,1,2160,0
SHP2071,DR-4339,Hurricane,5224,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22700,22700,22680,ATLANTA,Region IV,6/1/2020,6/4/2020,Truck,Comfortco,815,18500500,1,1,,3,1,815,0
SHP2072,DR-4339,Hurricane,6224,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21500,21480,21460,ATLANTA,Region IV,6/2/2020,6/5/2020,Truck,Careplus supply,158,3393840,1,1,,3,1,158,0
SHP2073,DR-4339,Hurricane,7224,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23600,23600,23580,DALLAS,Region VI,6/2/2020,6/5/2020,Truck,Medrelief inc,16.9,398840,1,1,,3,1,16.9,0
SHP2074,DR-4339,Hurricane,8224,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22100,22080,22050,DALLAS,Region VI,6/3/2020,6/7/2020,Truck,Powergrid supply,388,8567040,1,1,,4,1,388,0
SHP2075,DR-4339,Hurricane,9224,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,21900,21880,21850,ATLANTA,Region IV,6/3/2020,6/6/2020,Truck,Powergrid supply,210,4594800,1,1,,3,1,210,0
SHP2076,DR-4339,Hurricane,1225,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22200,22180,22170,ATLANTA,Region IV,6/4/2020,6/6/2020,Truck,Blueriver logistics,390,8650200,1,1,,2,1,390,0
SHP2077,DR-4339,Hurricane,2225,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24400,24350,24300,ATLANTA,Region IV,6/4/2020,6/7/2020,Truck,Blueriver logistics,203,4943050,1,1,,3,1,203,0
SHP2078,DR-4339,Hurricane,3225,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21800,21780,21760,DALLAS,Region VI,6/5/2020,6/9/2020,Truck,Safecover inc,438,9539640,1,1,,4,1,438,0
SHP2079,DR-4339,Hurricane,4225,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10700,10680,10670,DALLAS,Region VI,6/5/2020,6/11/2020,Truck,Powergrid supply,2170,23175600,1,1,,6,1,2170,0
SHP2080,DR-4339,Hurricane,5225,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22800,22800,22780,ATLANTA,Region IV,6/6/2020,6/8/2020,Truck,Comfortco,820,18696000,1,1,,2,1,820,0
SHP2081,DR-4339,Hurricane,6225,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21600,21580,21560,ATLANTA,Region IV,6/6/2020,6/10/2020,Truck,Careplus supply,159,3431220,1,1,,4,1,159,0
SHP2082,DR-4339,Hurricane,7225,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23700,23700,23680,DALLAS,Region VI,6/7/2020,6/9/2020,Truck,Medrelief inc,17,402900,1,1,,2,1,17,0
SHP2083,DR-4339,Hurricane,8225,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22200,22180,22150,DALLAS,Region VI,6/7/2020,6/12/2020,Truck,Powergrid supply,390,8650200,1,1,,5,1,390,0
SHP2084,DR-4339,Hurricane,9225,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22000,21980,21950,ATLANTA,Region IV,6/8/2020,6/10/2020,Truck,Powergrid supply,211,4637780,1,1,,2,1,211,0
SHP2085,DR-4339,Hurricane,1226,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22300,22280,22270,ATLANTA,Region IV,6/8/2020,6/11/2020,Truck,Blueriver logistics,392,8733760,1,1,,3,1,392,0
SHP2086,DR-4339,Hurricane,2226,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24500,24450,24400,ATLANTA,Region IV,6/9/2020,6/11/2020,Truck,Blueriver logistics,204,4987800,1,1,,2,1,204,0
SHP2087,DR-4339,Hurricane,3226,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,21900,21880,21860,DALLAS,Region VI,6/9/2020,6/14/2020,Truck,Safecover inc,440,9627200,1,1,,5,1,440,0
SHP2088,DR-4339,Hurricane,4226,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10750,10730,10720,DALLAS,Region VI,6/10/2020,6/15/2020,Truck,Powergrid supply,2180,23391400,1,1,,5,1,2180,0
SHP2089,DR-4339,Hurricane,5226,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22900,22900,22880,ATLANTA,Region IV,6/10/2020,6/13/2020,Truck,Comfortco,825,18892500,1,1,,3,1,825,0
SHP2090,DR-4339,Hurricane,6226,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21700,21680,21660,ATLANTA,Region IV,6/11/2020,6/14/2020,Truck,Careplus supply,160,3468800,1,1,,3,1,160,0
SHP2091,DR-4339,Hurricane,7226,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23800,23800,23780,DALLAS,Region VI,6/11/2020,6/14/2020,Truck,Medrelief inc,17.1,406980,1,1,,3,1,17.1,0
SHP2092,DR-4339,Hurricane,8226,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22300,22280,22250,DALLAS,Region VI,6/12/2020,6/16/2020,Truck,Powergrid supply,392,8733760,1,1,,4,1,392,0
SHP2093,DR-4339,Hurricane,9226,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22100,22080,22050,ATLANTA,Region IV,6/12/2020,6/15/2020,Truck,Powergrid supply,212,4680960,1,1,,3,1,212,0
SHP2094,DR-4339,Hurricane,1227,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22400,22380,22370,ATLANTA,Region IV,6/13/2020,6/15/2020,Truck,Blueriver logistics,394,8817720,1,1,,2,1,394,0
SHP2095,DR-4339,Hurricane,2227,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24600,24550,24500,ATLANTA,Region IV,6/13/2020,6/16/2020,Truck,Blueriver logistics,205,5032750,1,1,,3,1,205,0
SHP2096,DR-4339,Hurricane,3227,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22000,21980,21960,DALLAS,Region VI,6/14/2020,6/18/2020,Truck,Safecover inc,442,9715160,1,1,,4,1,442,0
SHP2097,DR-4339,Hurricane,4227,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10800,10780,10770,DALLAS,Region VI,6/14/2020,6/20/2020,Truck,Powergrid supply,2190,23608200,1,1,,6,1,2190,0
SHP2098,DR-4339,Hurricane,5227,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23000,23000,22980,ATLANTA,Region IV,6/15/2020,6/17/2020,Truck,Comfortco,830,19090000,1,1,,2,1,830,0
SHP2099,DR-4339,Hurricane,6227,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21800,21780,21760,ATLANTA,Region IV,6/15/2020,6/19/2020,Truck,Careplus supply,161,3506580,1,1,,4,1,161,0
SHP2100,DR-4339,Hurricane,7227,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23900,23900,23880,DALLAS,Region VI,6/16/2020,6/18/2020,Truck,Medrelief inc,17.2,411080,1,1,,2,1,17.2,0
