shipment_id,disaster_id,disaster_type,item_id,item_name,category,subcategory,quantity_requested,quantity_shipped,quantity_received,warehouse,region,ship_date,arrival_date,transport_mode,supplier,unit_cost,total_cost,delay_days,shortage_flag
SHP2088,DR-4339,Hurricane,4226,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10750,10730,10720,Dallas,Region VI,6/9/2020,6/15/2020,Truck,PowerGrid Supply,2180,234,1,
SHP2089,DR-4339,Hurricane,5226,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,22900,22900,22880,Atlanta,Region IV,6/10/2020,6/13/2020,Truck,ComfortCo,825,188,1,
SHP2090,DR-4339,Hurricane,6226,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21700,21680,21660,Atlanta,Region IV,6/10/2020,6/14/2020,Truck,CarePlus Supply,160,333,1,
SHP2091,DR-4339,Hurricane,7226,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23800,23800,23780,Dallas,Region VI,6/11/2020,6/14/2020,Truck,MedRelief Inc,17.1,387,1,
SHP2092,DR-4339,Hurricane,8226,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22300,22280,22250,Dallas,Region VI,6/11/2020,6/16/2020,Truck,PowerGrid Supply,392,807,1,
SHP2093,DR-4339,Hurricane,9226,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22100,22080,22050,Atlanta,Region IV,6/12/2020,6/15/2020,Truck,PowerGrid Supply,212,374,1,
SHP2094,DR-4339,Hurricane,1227,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22400,22380,22370,Atlanta,Region IV,6/12/2020,6/15/2020,Truck,BlueRiver Logistics,394,813,1,
SHP2095,DR-4339,Hurricane,2227,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24600,24550,24500,Atlanta,Region IV,6/13/2020,6/16/2020,Truck,BlueRiver Logistics,205,455,1,
SHP2096,DR-4339,Hurricane,3227,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22000,21980,21960,Dallas,Region VI,6/13/2020,6/18/2020,Truck,SafeCover Inc,442,888,1,
SHP2097,DR-4339,Hurricane,4227,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10800,10780,10770,Dallas,Region VI,6/14/2020,6/20/2020,Truck,PowerGrid Supply,2190,236,1,
SHP2098,DR-4339,Hurricane,5227,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23000,23000,22980,Atlanta,Region IV,6/14/2020,6/17/2020,Truck,ComfortCo,830,190,1,
SHP2099,DR-4339,Hurricane,6227,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21800,21780,21760,Atlanta,Region IV,6/15/2020,6/19/2020,Truck,CarePlus Supply,161,336,1,
SHP2100,DR-4339,Hurricane,7227,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23900,23900,23880,Dallas,Region VI,6/15/2020,6/18/2020,Truck,MedRelief Inc,17.2,390,1,
SHP2101,DR-4339,Hurricane,8227,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22400,22380,22350,Dallas,Region VI,6/16/2020,6/21/2020,Truck,PowerGrid Supply,394,813,1,
SHP2102,DR-4339,Hurricane,9227,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22200,22180,22150,Atlanta,Region IV,6/16/2020,6/19/2020,Truck,PowerGrid Supply,213,376,1,
SHP2103,DR-4339,Hurricane,1228,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22500,22480,22470,Atlanta,Region IV,6/17/2020,6/20/2020,Truck,BlueRiver Logistics,396,819,1,
SHP2104,DR-4339,Hurricane,2228,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24700,24650,24600,Atlanta,Region IV,6/17/2020,6/20/2020,Truck,BlueRiver Logistics,206,458,1,
SHP2105,DR-4339,Hurricane,3228,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22100,22080,22060,Dallas,Region VI,6/18/2020,6/23/2020,Truck,SafeCover Inc,444,894,1,
SHP2106,DR-4339,Hurricane,4228,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10850,10830,10820,Dallas,Region VI,6/18/2020,6/24/2020,Truck,PowerGrid Supply,2200,238,1,
SHP2107,DR-4339,Hurricane,5228,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23100,23100,23080,Atlanta,Region IV,6/19/2020,6/22/2020,Truck,ComfortCo,835,192,1,
SHP2108,DR-4339,Hurricane,6228,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,21900,21880,21860,Atlanta,Region IV,6/19/2020,6/23/2020,Truck,CarePlus Supply,162,339,1,
SHP2109,DR-4339,Hurricane,7228,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,23900,23900,23880,Dallas,Region VI,6/20/2020,6/23/2020,Truck,MedRelief Inc,17.3,393,1,
SHP2110,DR-4339,Hurricane,8228,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22500,22480,22450,Dallas,Region VI,6/20/2020,6/25/2020,Truck,PowerGrid Supply,396,819,1,
SHP2111,DR-4339,Hurricane,9228,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22300,22280,22250,Atlanta,Region IV,6/21/2020,6/24/2020,Truck,PowerGrid Supply,214,378,1,
SHP2112,DR-4339,Hurricane,1229,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22600,22580,22570,Atlanta,Region IV,6/21/2020,6/24/2020,Truck,BlueRiver Logistics,398,825,1,
SHP2113,DR-4339,Hurricane,2229,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24800,24750,24700,Atlanta,Region IV,6/22/2020,6/25/2020,Truck,BlueRiver Logistics,207,461,1,
SHP2114,DR-4339,Hurricane,3229,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22200,22180,22160,Dallas,Region VI,6/22/2020,6/27/2020,Truck,SafeCover Inc,446,900,1,
SHP2115,DR-4339,Hurricane,4229,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10900,10880,10870,Dallas,Region VI,6/23/2020,6/29/2020,Truck,PowerGrid Supply,2210,240,1,
SHP2116,DR-4339,Hurricane,5229,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23200,23200,23180,Atlanta,Region IV,6/23/2020,6/26/2020,Truck,ComfortCo,840,194,1,
SHP2117,DR-4339,Hurricane,6229,Infant Towels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,22000,21980,21960,Atlanta,Region IV,6/24/2020,6/28/2020,Truck,CarePlus Supply,163,342,1,
SHP2118,DR-4339,Hurricane,7229,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,24000,24000,23980,Dallas,Region VI,6/24/2020,6/27/2020,Truck,MedRelief Inc,17.4,396,1,
SHP2119,DR-4339,Hurricane,8229,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22600,22580,22550,Dallas,Region VI,6/25/2020,6/30/2020,Truck,PowerGrid Supply,398,825,1,
SHP2120,DR-4339,Hurricane,9229,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22400,22380,22350,Atlanta,Region IV,6/25/2020,6/28/2020,Truck,PowerGrid Supply,215,380,1,
SHP2121,DR-4339,Hurricane,1230,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22700,22680,22670,Atlanta,Region IV,6/26/2020,6/29/2020,Truck,BlueRiver Logistics,400,831,1,
SHP2122,DR-4339,Hurricane,2230,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,24900,24850,24800,Atlanta,Region IV,6/26/2020,6/29/2020,Truck,BlueRiver Logistics,208,464,1,
SHP2123,DR-4339,Hurricane,3230,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22300,22280,22260,Dallas,Region VI,6/27/2020,7/2/2020,Truck,SafeCover Inc,448,906,1,
SHP2124,DR-4339,Hurricane,4230,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,10950,10930,10920,Dallas,Region VI,6/27/2020,7/3/2020,Truck,PowerGrid Supply,2220,242,1,
SHP2125,DR-4339,Hurricane,5230,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23300,23300,23280,Atlanta,Region IV,6/28/2020,7/1/2020,Truck,ComfortCo,845,196,1,
SHP2126,DR-4339,Hurricane,6230,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,22100,22080,22060,Atlanta,Region IV,6/28/2020,7/2/2020,Truck,CarePlus Supply,164,345,1,
SHP2127,DR-4339,Hurricane,7230,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,24100,24100,24080,Dallas,Region VI,6/29/2020,7/2/2020,Truck,MedRelief Inc,17.5,399,1,
SHP2128,DR-4339,Hurricane,8230,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22700,22680,22650,Dallas,Region VI,6/29/2020,7/4/2020,Truck,PowerGrid Supply,400,831,1,
SHP2129,DR-4339,Hurricane,9230,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22500,22480,22450,Atlanta,Region IV,6/30/2020,7/3/2020,Truck,PowerGrid Supply,216,382,1,
SHP2130,DR-4339,Hurricane,1231,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22800,22780,22770,Atlanta,Region IV,6/30/2020,7/3/2020,Truck,BlueRiver Logistics,402,837,1,
SHP2131,DR-4339,Hurricane,2231,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,25000,24950,24900,Atlanta,Region IV,7/1/2020,7/4/2020,Truck,BlueRiver Logistics,209,467,1,
SHP2132,DR-4339,Hurricane,3231,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22400,22380,22360,Dallas,Region VI,7/1/2020,7/6/2020,Truck,SafeCover Inc,450,912,1,
SHP2133,DR-4339,Hurricane,4231,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,11000,10980,10970,Dallas,Region VI,7/2/2020,7/8/2020,Truck,PowerGrid Supply,2230,244,1,
SHP2134,DR-4339,Hurricane,5231,Thermal Gloves Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23400,23400,23380,Atlanta,Region IV,7/2/2020,7/5/2020,Truck,ComfortCo,850,198,1,
SHP2135,DR-4339,Hurricane,6231,Infant Kits Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Infant Care,22200,22180,22160,Atlanta,Region IV,7/3/2020,7/7/2020,Truck,CarePlus Supply,165,348,1,
SHP2136,DR-4339,Hurricane,7231,Medical Gauze Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Medical,Emergency,24200,24200,24180,Dallas,Region VI,7/3/2020,7/6/2020,Truck,MedRelief Inc,17.6,402,1,
SHP2137,DR-4339,Hurricane,8231,LED Panels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Lighting,22800,22780,22750,Dallas,Region VI,7/4/2020,7/9/2020,Truck,PowerGrid Supply,402,837,1,
SHP2138,DR-4339,Hurricane,9231,Power Switches Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Accessories,22600,22580,22550,Atlanta,Region IV,7/4/2020,7/7/2020,Truck,PowerGrid Supply,217,384,1,
SHP2139,DR-4339,Hurricane,1232,Water Barrels Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Food & Water,Beverage,22900,22880,22870,Atlanta,Region IV,7/5/2020,7/8/2020,Truck,BlueRiver Logistics,404,843,1,
SHP2140,DR-4339,Hurricane,2232,Meal Packs Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro,Food & Water,Meal,25100,25050,25000,Atlanta,Region IV,7/5/2020,7/8/2020,Truck,BlueRiver Logistics,210,470,1,
SHP2141,DR-4339,Hurricane,3232,Storm Barriers Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Protection,22500,22480,22460,Dallas,Region VI,7/6/2020,7/11/2020,Truck,SafeCover Inc,452,918,1,
SHP2142,DR-4339,Hurricane,4232,Portable Power Units Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Power,Equipment,11050,11030,11020,Dallas,Region VI,7/6/2020,7/12/2020,Truck,PowerGrid Supply,2240,246,1,
SHP2143,DR-4339,Hurricane,5232,Thermal Coats Titan Ultra Infinity Max Elite Pro Plus Ultra+ Pro Max+ Ultra Pro Max+ Pro Max Ultra+ Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max Ultra Pro Max,Shelter,Warmth,23500,23500,23480,Atlanta,Region IV,7/7/2020,7/10/2020,Truck,ComfortCo,855,200,1,
